"age","marital","race","education","job_class","health","insurance","wage"
41,"married","white","advanced_degree","information","very_good","yes",284.5247409
23,"married","white","college_grad","industrial","good","no",118.8843593
45,"married","white","some_college","information","very_good","yes",106.9218141
63,"married","white","advanced_degree","industrial","very_good","yes",100.0134869
59,"married","black","some_college","information","good","yes",108.8745258
30,"married","white","college_grad","information","very_good","yes",114.4757133
30,"married","white","advanced_degree","information","very_good","yes",115.3750386
45,"married","white","hs_grad","industrial","good","no",130.9821774
42,"married","white","hs_grad","industrial","good","yes",79.85490031
57,"married","white","no_hs_grad","industrial","very_good","yes",106.9218141
52,"divorced","white","some_college","industrial","good","no",22.96240068
54,"married","white","some_college","information","very_good","yes",115.1824551
30,"married","white","some_college","information","very_good","yes",103.9024706
47,"married","white","college_grad","industrial","very_good","yes",184.4694642
38,"never_married","white","some_college","information","very_good","yes",314.3293364
47,"married","white","some_college","information","good","yes",99.6894637
39,"never_married","white","college_grad","industrial","good","yes",128.6804882
50,"married","white","hs_grad","industrial","very_good","no",87.98103279
47,"married","white","hs_grad","industrial","very_good","no",54.59815003
45,"married","white","hs_grad","industrial","good","yes",99.6894637
44,"married","white","no_hs_grad","information","very_good","yes",118.8843593
52,"married","white","hs_grad","industrial","very_good","yes",92.16112203
42,"married","white","college_grad","industrial","good","no",127.1157438
18,"never_married","white","no_hs_grad","industrial","very_good","no",41.7049905
56,"married","white","college_grad","information","very_good","yes",109.8339856
50,"married","asian","advanced_degree","information","very_good","no",82.6796373
50,"married","white","advanced_degree","information","very_good","yes",277.7994802
53,"never_married","white","some_college","information","good","no",99.6894637
38,"married","white","advanced_degree","industrial","very_good","yes",176.9896505
27,"never_married","white","no_hs_grad","information","very_good","no",84.04595765
56,"married","white","advanced_degree","information","very_good","no",163.515864
50,"married","white","advanced_degree","information","very_good","yes",81.28325328
56,"married","white","college_grad","industrial","very_good","yes",130.9821774
50,"married","white","no_hs_grad","industrial","good","no",127.1157438
49,"never_married","white","hs_grad","information","very_good","no",72.15045568
42,"never_married","white","some_college","industrial","very_good","no",104.9215065
50,"married","white","advanced_degree","industrial","good","yes",186.8766776
53,"married","white","college_grad","information","very_good","yes",176.9896505
28,"married","white","hs_grad","industrial","good","no",139.7030715
45,"married","white","hs_grad","industrial","good","yes",73.77574327
24,"never_married","white","hs_grad","information","very_good","no",66.22940829
25,"never_married","white","no_hs_grad","industrial","very_good","no",81.28325328
38,"married","white","college_grad","industrial","very_good","yes",104.9215065
47,"married","white","college_grad","industrial","good","yes",109.8339856
38,"married","white","college_grad","industrial","very_good","yes",154.685293
33,"married","white","some_college","information","very_good","no",106.9218141
39,"married","white","advanced_degree","information","very_good","yes",277.7994802
52,"divorced","white","hs_grad","industrial","good","yes",87.98103279
46,"divorced","white","hs_grad","industrial","very_good","yes",90.48191336
42,"married","white","hs_grad","information","very_good","yes",106.9218141
61,"married","white","hs_grad","industrial","very_good","yes",56.90553914
32,"never_married","white","hs_grad","industrial","very_good","yes",81.28325328
42,"divorced","black","hs_grad","information","very_good","yes",107.9039239
61,"married","white","advanced_degree","information","very_good","yes",196.1252726
27,"married","white","hs_grad","industrial","very_good","no",91.69922611
45,"married","white","advanced_degree","industrial","good","yes",200.5432623
58,"married","white","college_grad","information","very_good","no",32.36641317
25,"never_married","white","college_grad","industrial","very_good","yes",104.9215065
34,"married","white","no_hs_grad","industrial","very_good","no",100.7642728
44,"married","black","some_college","information","good","yes",85.38394038
40,"married","white","some_college","information","very_good","no",82.6796373
51,"married","black","college_grad","industrial","very_good","no",97.49329405
50,"married","white","advanced_degree","information","very_good","yes",121.0108266
64,"married","white","college_grad","information","good","yes",133.9715001
54,"married","white","some_college","industrial","very_good","yes",148.4131591
42,"never_married","white","college_grad","information","very_good","yes",104.9215065
31,"married","asian","hs_grad","industrial","good","no",81.28325328
25,"never_married","white","college_grad","industrial","very_good","yes",90.48191336
32,"married","white","some_college","industrial","very_good","yes",106.9218141
51,"married","white","no_hs_grad","information","good","yes",114.4757133
75,"married","black","no_hs_grad","information","good","no",53.39534689
28,"married","other","hs_grad","industrial","very_good","no",87.98103279
28,"never_married","white","hs_grad","industrial","very_good","no",66.22940829
32,"never_married","white","advanced_degree","industrial","good","yes",96.37065283
53,"married","white","advanced_degree","information","very_good","yes",272.4032258
36,"married","white","some_college","industrial","good","no",97.15827504
43,"married","white","advanced_degree","information","very_good","yes",200.5432623
51,"married","white","college_grad","industrial","good","yes",123.0896998
35,"married","black","college_grad","information","very_good","yes",99.6894637
46,"separated","white","hs_grad","industrial","very_good","no",94.07271475
38,"married","white","college_grad","industrial","very_good","yes",81.28325328
43,"married","asian","college_grad","information","very_good","no",154.685293
