"Id","Name","Year","Gender","State","Count"
94411,"Madilyn",2014,"F","AL",23
94412,"Parker",2014,"F","AL",23
94413,"Alayna",2014,"F","AL",22
94414,"Aurora",2014,"F","AL",22
94415,"Cassidy",2014,"F","AL",22
94416,"Gracelynn",2014,"F","AL",22
94417,"Kali",2014,"F","AL",22
94418,"Kamryn",2014,"F","AL",22
94419,"Madilynn",2014,"F","AL",22
94420,"Alexa",2014,"F","AL",21
94421,"Braylee",2014,"F","AL",21
94422,"Cali",2014,"F","AL",21
94423,"Cora",2014,"F","AL",21
94424,"Crimson",2014,"F","AL",21
94425,"Eliza",2014,"F","AL",21
94426,"Erin",2014,"F","AL",21
94427,"Everly",2014,"F","AL",21
94428,"Heidi",2014,"F","AL",21
94429,"Jakayla",2014,"F","AL",21
94430,"Kate",2014,"F","AL",21
94431,"Nylah",2014,"F","AL",21
94432,"Aubrie",2014,"F","AL",20
94433,"Bayleigh",2014,"F","AL",20
94434,"Dakota",2014,"F","AL",20
94435,"Delilah",2014,"F","AL",20
94436,"Finley",2014,"F","AL",20
94437,"Macie",2014,"F","AL",20
94438,"Maliyah",2014,"F","AL",20
94439,"Mila",2014,"F","AL",20
94440,"Paige",2014,"F","AL",20
94441,"Paislee",2014,"F","AL",20
94442,"Rachel",2014,"F","AL",20
94443,"Abby",2014,"F","AL",19
94444,"Adriana",2014,"F","AL",19
94445,"Amy",2014,"F","AL",19
94446,"Brooke",2014,"F","AL",19
94447,"Emmalyn",2014,"F","AL",19
94448,"Hadleigh",2014,"F","AL",19
94449,"Haven",2014,"F","AL",19
94450,"Jayla",2014,"F","AL",19
94451,"Kadence",2014,"F","AL",19
94452,"Raelyn",2014,"F","AL",19
94453,"Skyler",2014,"F","AL",19
94454,"Ashlyn",2014,"F","AL",18
94455,"Bailee",2014,"F","AL",18
94456,"Cheyenne",2014,"F","AL",18
94457,"Emersyn",2014,"F","AL",18
94458,"Henley",2014,"F","AL",18
94459,"Kassidy",2014,"F","AL",18
94460,"Leighton",2014,"F","AL",18
94461,"Lola",2014,"F","AL",18
94462,"Mallory",2014,"F","AL",18
94463,"Mckenna",2014,"F","AL",18
94464,"Melissa",2014,"F","AL",18
94465,"Addilyn",2014,"F","AL",17
94466,"Amber",2014,"F","AL",17
94467,"Brielle",2014,"F","AL",17
94468,"Danielle",2014,"F","AL",17
94469,"Hope",2014,"F","AL",17
94470,"Jaycee",2014,"F","AL",17
94471,"Jessica",2014,"F","AL",17
94472,"Juliana",2014,"F","AL",17
94473,"Kaylie",2014,"F","AL",17
94474,"Kenley",2014,"F","AL",17
94475,"Kiley",2014,"F","AL",17
94476,"Lillie",2014,"F","AL",17
94477,"Macy",2014,"F","AL",17
94478,"Maddison",2014,"F","AL",17
94479,"Maya",2014,"F","AL",17
94480,"Ruth",2014,"F","AL",17
94481,"Vera",2014,"F","AL",17
94482,"Zariah",2014,"F","AL",17
94483,"Ayla",2014,"F","AL",16
94484,"Carmen",2014,"F","AL",16
94485,"Evie",2014,"F","AL",16
94486,"Jane",2014,"F","AL",16
94487,"Jenna",2014,"F","AL",16
94488,"Josephine",2014,"F","AL",16
94489,"Madelynn",2014,"F","AL",16
94490,"Makenna",2014,"F","AL",16
94491,"Nova",2014,"F","AL",16
94492,"Nyla",2014,"F","AL",16
94493,"Reese",2014,"F","AL",16
94494,"Saylor",2014,"F","AL",16
94495,"Virginia",2014,"F","AL",16
94496,"Amari",2014,"F","AL",15
94497,"Bristol",2014,"F","AL",15
94498,"Chelsea",2014,"F","AL",15
94499,"Dallas",2014,"F","AL",15
94500,"Elaina",2014,"F","AL",15
94501,"Elise",2014,"F","AL",15
94502,"Hallie",2014,"F","AL",15
94503,"Jayda",2014,"F","AL",15
94504,"Journee",2014,"F","AL",15
94505,"Julianna",2014,"F","AL",15
94506,"Justice",2014,"F","AL",15
94507,"Kaidence",2014,"F","AL",15
94508,"Karsyn",2014,"F","AL",15
94509,"Lilliana",2014,"F","AL",15
94510,"Mikayla",2014,"F","AL",15
94511,"Natalia",2014,"F","AL",15
94512,"Noelle",2014,"F","AL",15
94513,"Rylie",2014,"F","AL",15
94514,"Violet",2014,"F","AL",15
94515,"Zaria",2014,"F","AL",15
94516,"Adelyn",2014,"F","AL",14
94517,"Alexandra",2014,"F","AL",14
94518,"Aniya",2014,"F","AL",14
94519,"Arya",2014,"F","AL",14
94520,"Asia",2014,"F","AL",14
94521,"Averi",2014,"F","AL",14
94522,"Averie",2014,"F","AL",14
94523,"Emory",2014,"F","AL",14
94524,"Harmoni",2014,"F","AL",14
94525,"Haylee",2014,"F","AL",14
94526,"Isabel",2014,"F","AL",14
94527,"Keira",2014,"F","AL",14
94528,"Kenzie",2014,"F","AL",14
94529,"Madalyn",2014,"F","AL",14
94530,"Maleah",2014,"F","AL",14
94531,"Mattie",2014,"F","AL",14
94532,"Rose",2014,"F","AL",14
94533,"Sawyer",2014,"F","AL",14
94534,"Tenley",2014,"F","AL",14
94535,"Adeline",2014,"F","AL",13
94536,"Annalise",2014,"F","AL",13
94537,"Braelyn",2014,"F","AL",13
94538,"Brayleigh",2014,"F","AL",13
94539,"Bryleigh",2014,"F","AL",13
94540,"Camila",2014,"F","AL",13
94541,"Carleigh",2014,"F","AL",13
94542,"Carly",2014,"F","AL",13
94543,"Daisy",2014,"F","AL",13
94544,"Eliana",2014,"F","AL",13
94545,"Gemma",2014,"F","AL",13
94546,"Harleigh",2014,"F","AL",13
94547,"Hattie",2014,"F","AL",13
94548,"Helen",2014,"F","AL",13
94549,"Iris",2014,"F","AL",13
94550,"Isla",2014,"F","AL",13
94551,"Janiyah",2014,"F","AL",13
94552,"Jaylee",2014,"F","AL",13
94553,"Karlee",2014,"F","AL",13
94554,"Kayden",2014,"F","AL",13
94555,"Kendra",2014,"F","AL",13
94556,"Kyla",2014,"F","AL",13
94557,"Laura",2014,"F","AL",13
94558,"Lucille",2014,"F","AL",13
94559,"Luna",2014,"F","AL",13
94560,"Malia",2014,"F","AL",13
94561,"Miriam",2014,"F","AL",13
94562,"Raylee",2014,"F","AL",13
94563,"Rebecca",2014,"F","AL",13
94564,"Skye",2014,"F","AL",13
94565,"Willa",2014,"F","AL",13
94566,"Ximena",2014,"F","AL",13
94567,"Ada",2014,"F","AL",12
94568,"Adaleigh",2014,"F","AL",12
94569,"Addie",2014,"F","AL",12
94570,"Annie",2014,"F","AL",12
94571,"Breanna",2014,"F","AL",12
94572,"Caitlyn",2014,"F","AL",12
94573,"Cara",2014,"F","AL",12
94574,"Carlie",2014,"F","AL",12
94575,"Danica",2014,"F","AL",12
94576,"Dixie",2014,"F","AL",12
94577,"Emilia",2014,"F","AL",12
94578,"Esmeralda",2014,"F","AL",12
94579,"Haleigh",2014,"F","AL",12
94580,"Jaida",2014,"F","AL",12
94581,"Jayden",2014,"F","AL",12
94582,"Joanna",2014,"F","AL",12
94583,"June",2014,"F","AL",12
94584,"Kailyn",2014,"F","AL",12
94585,"Kallie",2014,"F","AL",12
94586,"Karmen",2014,"F","AL",12
94587,"Kaylin",2014,"F","AL",12
94588,"Kira",2014,"F","AL",12
94589,"Marissa",2014,"F","AL",12
94590,"Nicole",2014,"F","AL",12
94591,"Rebekah",2014,"F","AL",12
94592,"Rosalie",2014,"F","AL",12
94593,"Skyla",2014,"F","AL",12
94594,"Teagan",2014,"F","AL",12
94595,"Zariyah",2014,"F","AL",12
94596,"Aleah",2014,"F","AL",11
94597,"Annabella",2014,"F","AL",11
94598,"Anniston",2014,"F","AL",11
94599,"Anslee",2014,"F","AL",11
94600,"Ariyah",2014,"F","AL",11
94601,"Aspen",2014,"F","AL",11
94602,"Azariah",2014,"F","AL",11
94603,"Blakelyn",2014,"F","AL",11
94604,"Briana",2014,"F","AL",11
94605,"Brittany",2014,"F","AL",11
94606,"Caylee",2014,"F","AL",11
94607,"Charley",2014,"F","AL",11
94608,"Collins",2014,"F","AL",11
94609,"Daleyza",2014,"F","AL",11
94610,"Eloise",2014,"F","AL",11
94611,"Elsie",2014,"F","AL",11
94612,"Erica",2014,"F","AL",11
94613,"Frances",2014,"F","AL",11
94614,"Jamiya",2014,"F","AL",11
94615,"Jaylynn",2014,"F","AL",11
94616,"Jazlyn",2014,"F","AL",11
94617,"Journi",2014,"F","AL",11
94618,"Julie",2014,"F","AL",11
94619,"Juliet",2014,"F","AL",11
94620,"Kailey",2014,"F","AL",11
94621,"Kyndall",2014,"F","AL",11
94622,"Lailah",2014,"F","AL",11
94623,"Madalynn",2014,"F","AL",11
94624,"Mallie",2014,"F","AL",11
94625,"Megan",2014,"F","AL",11
94626,"Michaela",2014,"F","AL",11
94627,"Millie",2014,"F","AL",11
94628,"Mollie",2014,"F","AL",11
94629,"Quinn",2014,"F","AL",11
94630,"Ryan",2014,"F","AL",11
94631,"Sierra",2014,"F","AL",11
94632,"Tessa",2014,"F","AL",11
94633,"Vanessa",2014,"F","AL",11
94634,"Whitley",2014,"F","AL",11
94635,"Zaniyah",2014,"F","AL",11
94636,"Zion",2014,"F","AL",11
94637,"Addilynn",2014,"F","AL",10
94638,"Addisyn",2014,"F","AL",10
94639,"Adelaide",2014,"F","AL",10
94640,"Adelynn",2014,"F","AL",10
94641,"Adrianna",2014,"F","AL",10
94642,"Alina",2014,"F","AL",10
94643,"Ally",2014,"F","AL",10
94644,"Andrea",2014,"F","AL",10
94645,"Ansleigh",2014,"F","AL",10
94646,"Azaria",2014,"F","AL",10
94647,"Briella",2014,"F","AL",10
94648,"Brinley",2014,"F","AL",10
94649,"Caleigh",2014,"F","AL",10
94650,"Cameron",2014,"F","AL",10
94651,"Chanel",2014,"F","AL",10
94652,"Christian",2014,"F","AL",10
94653,"Ellen",2014,"F","AL",10
94654,"Emilee",2014,"F","AL",10
94655,"Jaleah",2014,"F","AL",10
94656,"Jamya",2014,"F","AL",10
94657,"Jayde",2014,"F","AL",10
94658,"Jazmine",2014,"F","AL",10
94659,"Jessa",2014,"F","AL",10
94660,"Jessie",2014,"F","AL",10
94661,"Joy",2014,"F","AL",10
94662,"Kaelyn",2014,"F","AL",10
94663,"Kailee",2014,"F","AL",10
94664,"Karlie",2014,"F","AL",10
94665,"Kaylynn",2014,"F","AL",10
94666,"Kimora",2014,"F","AL",10
94667,"Kinslee",2014,"F","AL",10
94668,"Kynlee",2014,"F","AL",10
94669,"Lilah",2014,"F","AL",10
94670,"Maddie",2014,"F","AL",10
94671,"Madyson",2014,"F","AL",10
94672,"Raven",2014,"F","AL",10
94673,"Selena",2014,"F","AL",10
94674,"Stephanie",2014,"F","AL",10
94675,"Sutton",2014,"F","AL",10
94676,"Tinsley",2014,"F","AL",10
94677,"Valerie",2014,"F","AL",10
94678,"Wynter",2014,"F","AL",10
94679,"Abbigail",2014,"F","AL",9
94680,"Ainsley",2014,"F","AL",9
94681,"Alexia",2014,"F","AL",9
94682,"Amiya",2014,"F","AL",9
94683,"Anastasia",2014,"F","AL",9
94684,"Aylin",2014,"F","AL",9
94685,"Bethany",2014,"F","AL",9
94686,"Carter",2014,"F","AL",9
94687,"Cecilia",2014,"F","AL",9
94688,"Charli",2014,"F","AL",9
94689,"Christina",2014,"F","AL",9
94690,"Delaney",2014,"F","AL",9
94691,"Destinee",2014,"F","AL",9
94692,"Diamond",2014,"F","AL",9
94693,"Donna",2014,"F","AL",9
94694,"Elsa",2014,"F","AL",9
94695,"Emmaline",2014,"F","AL",9
94696,"Gabriela",2014,"F","AL",9
94697,"Hayley",2014,"F","AL",9
94698,"Imani",2014,"F","AL",9
94699,"Jacey",2014,"F","AL",9
94700,"Janiya",2014,"F","AL",9
94701,"Jewel",2014,"F","AL",9
94702,"Jordynn",2014,"F","AL",9
94703,"Julianne",2014,"F","AL",9
94704,"Kaci",2014,"F","AL",9
94705,"Kaleah",2014,"F","AL",9
94706,"Kamari",2014,"F","AL",9
94707,"Kara",2014,"F","AL",9
94708,"Karter",2014,"F","AL",9
94709,"Katelynn",2014,"F","AL",9
94710,"Kenzley",2014,"F","AL",9
94711,"Kori",2014,"F","AL",9
94712,"Kynleigh",2014,"F","AL",9
94713,"Leilani",2014,"F","AL",9
94714,"Lena",2014,"F","AL",9
94715,"Libby",2014,"F","AL",9
94716,"Liberty",2014,"F","AL",9
94717,"Makinley",2014,"F","AL",9
94718,"Mariyah",2014,"F","AL",9
94719,"Myla",2014,"F","AL",9
94720,"Phoebe",2014,"F","AL",9
94721,"Remi",2014,"F","AL",9
94722,"Rylan",2014,"F","AL",9
94723,"Savanna",2014,"F","AL",9
94724,"Scarlet",2014,"F","AL",9
94725,"Selah",2014,"F","AL",9
94726,"Taliyah",2014,"F","AL",9
94727,"Tamia",2014,"F","AL",9
94728,"Vivienne",2014,"F","AL",9
94729,"Alaysia",2014,"F","AL",8
94730,"Alena",2014,"F","AL",8
94731,"Alicia",2014,"F","AL",8
94732,"Allyson",2014,"F","AL",8
94733,"Angela",2014,"F","AL",8
94734,"Angelica",2014,"F","AL",8
94735,"Arielle",2014,"F","AL",8
94736,"Ashanti",2014,"F","AL",8
94737,"Aubri",2014,"F","AL",8
94738,"Blair",2014,"F","AL",8
94739,"Brynn",2014,"F","AL",8
94740,"Caitlin",2014,"F","AL",8
94741,"Casey",2014,"F","AL",8
94742,"Ciara",2014,"F","AL",8
94743,"Cynthia",2014,"F","AL",8
94744,"Elliot",2014,"F","AL",8
94745,"Ellison",2014,"F","AL",8
94746,"Emmalee",2014,"F","AL",8
94747,"Farrah",2014,"F","AL",8
94748,"Gia",2014,"F","AL",8
94749,"Gwendolyn",2014,"F","AL",8
94750,"Hadlee",2014,"F","AL",8
94751,"Harlee",2014,"F","AL",8
94752,"Heather",2014,"F","AL",8
94753,"Holland",2014,"F","AL",8
94754,"Ivey",2014,"F","AL",8
94755,"Iyana",2014,"F","AL",8
94756,"Jaci",2014,"F","AL",8
94757,"Jacqueline",2014,"F","AL",8
94758,"Jemma",2014,"F","AL",8
94759,"Jillian",2014,"F","AL",8
94760,"Juana",2014,"F","AL",8
94761,"Juliette",2014,"F","AL",8
94762,"Kacey",2014,"F","AL",8
94763,"Kaleigh",2014,"F","AL",8
94764,"Kathleen",2014,"F","AL",8
94765,"Kenleigh",2014,"F","AL",8
94766,"Kimber",2014,"F","AL",8
94767,"Kyndal",2014,"F","AL",8
94768,"Kynslee",2014,"F","AL",8
94769,"Kyra",2014,"F","AL",8
94770,"Lainey",2014,"F","AL",8
94771,"Laney",2014,"F","AL",8
94772,"Leanna",2014,"F","AL",8
94773,"Lela",2014,"F","AL",8
94774,"Lexie",2014,"F","AL",8
94775,"Lilith",2014,"F","AL",8
94776,"Logan",2014,"F","AL",8
94777,"Londynn",2014,"F","AL",8
94778,"Lorelei",2014,"F","AL",8
94779,"Macey",2014,"F","AL",8
94780,"Malaya",2014,"F","AL",8
94781,"Mariana",2014,"F","AL",8
94782,"Micah",2014,"F","AL",8
94783,"Monica",2014,"F","AL",8
94784,"Nayeli",2014,"F","AL",8
94785,"Palmer",2014,"F","AL",8
94786,"Raleigh",2014,"F","AL",8
94787,"Rayna",2014,"F","AL",8
94788,"Sabrina",2014,"F","AL",8
94789,"Saige",2014,"F","AL",8
94790,"Sailor",2014,"F","AL",8
94791,"Sally",2014,"F","AL",8
94792,"Samiyah",2014,"F","AL",8
94793,"Tiana",2014,"F","AL",8
94794,"Tyler",2014,"F","AL",8
94795,"Valeria",2014,"F","AL",8
94796,"Whitney",2014,"F","AL",8
94797,"Yaretzi",2014,"F","AL",8
94798,"Zayla",2014,"F","AL",8
94799,"Zuri",2014,"F","AL",8
94800,"Adleigh",2014,"F","AL",7
94801,"Aiyana",2014,"F","AL",7
94802,"Alanna",2014,"F","AL",7
94803,"Alia",2014,"F","AL",7
94804,"Amani",2014,"F","AL",7
94805,"Amaya",2014,"F","AL",7
94806,"Amya",2014,"F","AL",7
94807,"Angie",2014,"F","AL",7
94808,"Annabel",2014,"F","AL",7
94809,"Annagrace",2014,"F","AL",7
94810,"Annaleigh",2014,"F","AL",7
94811,"Anya",2014,"F","AL",7
94812,"Ariella",2014,"F","AL",7
94813,"Armani",2014,"F","AL",7
94814,"Armoni",2014,"F","AL",7
94815,"Aryanna",2014,"F","AL",7
94816,"Athena",2014,"F","AL",7
94817,"August",2014,"F","AL",7
94818,"Bradleigh",2014,"F","AL",7
94819,"Brilee",2014,"F","AL",7
94820,"Campbell",2014,"F","AL",7
94821,"Camryn",2014,"F","AL",7
94822,"Carlee",2014,"F","AL",7
94823,"Carolina",2014,"F","AL",7
94824,"Carolyn",2014,"F","AL",7
94825,"Carsyn",2014,"F","AL",7
94826,"Charity",2014,"F","AL",7
94827,"Chasity",2014,"F","AL",7
94828,"Chrisette",2014,"F","AL",7
94829,"Daniela",2014,"F","AL",7
94830,"Dasia",2014,"F","AL",7
94831,"Della",2014,"F","AL",7
94832,"Dylan",2014,"F","AL",7
94833,"Elliana",2014,"F","AL",7
94834,"Emerie",2014,"F","AL",7
94835,"Esther",2014,"F","AL",7
94836,"Eve",2014,"F","AL",7
94837,"Felicity",2014,"F","AL",7
94838,"Gabriel",2014,"F","AL",7
94839,"Gianna",2014,"F","AL",7
94840,"Giuliana",2014,"F","AL",7
94841,"Harlow",2014,"F","AL",7
94842,"Jakiyah",2014,"F","AL",7
94843,"Jamiyah",2014,"F","AL",7
94844,"Jimena",2014,"F","AL",7
94845,"Kaelynn",2014,"F","AL",7
94846,"Kamya",2014,"F","AL",7
94847,"Kaniya",2014,"F","AL",7
94848,"Karma",2014,"F","AL",7
94849,"Kaylei",2014,"F","AL",7
94850,"Kaylen",2014,"F","AL",7
94851,"Kaylyn",2014,"F","AL",7
94852,"Keeley",2014,"F","AL",7
94853,"Kendal",2014,"F","AL",7
94854,"Kenya",2014,"F","AL",7
94855,"Kinlee",2014,"F","AL",7
94856,"Kylah",2014,"F","AL",7
94857,"Layken",2014,"F","AL",7
94858,"Lisa",2014,"F","AL",7
94859,"Madeleine",2014,"F","AL",7
94860,"Mae",2014,"F","AL",7
94861,"Magnolia",2014,"F","AL",7
94862,"Marleigh",2014,"F","AL",7
94863,"Mckayla",2014,"F","AL",7
94864,"Michelle",2014,"F","AL",7
94865,"Miranda",2014,"F","AL",7
94866,"Nadia",2014,"F","AL",7
94867,"Olive",2014,"F","AL",7
94868,"Raeleigh",2014,"F","AL",7
94869,"Randi",2014,"F","AL",7
94870,"Rayleigh",2014,"F","AL",7
94871,"Rosa",2014,"F","AL",7
94872,"Rowan",2014,"F","AL",7
94873,"Sarai",2014,"F","AL",7
94874,"Shaniya",2014,"F","AL",7
94875,"Symone",2014,"F","AL",7
94876,"Tori",2014,"F","AL",7
94877,"Veronica",2014,"F","AL",7
94878,"Zoie",2014,"F","AL",7
94879,"Abbie",2014,"F","AL",6
94880,"Alayah",2014,"F","AL",6
94881,"Aleigha",2014,"F","AL",6
94882,"Alex",2014,"F","AL",6
94883,"Alli",2014,"F","AL",6
94884,"Amia",2014,"F","AL",6
94885,"Analeigh",2014,"F","AL",6
94886,"Andi",2014,"F","AL",6
94887,"April",2014,"F","AL",6
94888,"Ariyanna",2014,"F","AL",6
94889,"Ayana",2014,"F","AL",6
94890,"Ayanna",2014,"F","AL",6
94891,"Baylor",2014,"F","AL",6
94892,"Blakelee",2014,"F","AL",6
94893,"Bonnie",2014,"F","AL",6
94894,"Brileigh",2014,"F","AL",6
94895,"Briley",2014,"F","AL",6
94896,"Britton",2014,"F","AL",6
94897,"Brynleigh",2014,"F","AL",6
94898,"Calleigh",2014,"F","AL",6
94899,"Camilla",2014,"F","AL",6
94900,"Carley",2014,"F","AL",6
94901,"Carson",2014,"F","AL",6
94902,"Catalina",2014,"F","AL",6
94903,"Chandler",2014,"F","AL",6
94904,"Channing",2014,"F","AL",6
94905,"Chloie",2014,"F","AL",6
94906,"Christiana",2014,"F","AL",6
94907,"Christine",2014,"F","AL",6
94908,"Courtney",2014,"F","AL",6
94909,"Danna",2014,"F","AL",6
94910,"Destini",2014,"F","AL",6
94911,"Elisabeth",2014,"F","AL",6
94912,"Elle",2014,"F","AL",6
94913,"Elliott",2014,"F","AL",6
94914,"Ember",2014,"F","AL",6
94915,"Emelia",2014,"F","AL",6
94916,"Ensley",2014,"F","AL",6
94917,"Genevieve",2014,"F","AL",6
94918,"Guadalupe",2014,"F","AL",6
94919,"Haiden",2014,"F","AL",6
94920,"Helena",2014,"F","AL",6
94921,"India",2014,"F","AL",6
94922,"Iyanna",2014,"F","AL",6
94923,"Jacelyn",2014,"F","AL",6
94924,"Jacie",2014,"F","AL",6
94925,"Jaelynn",2014,"F","AL",6
94926,"Jamie",2014,"F","AL",6
94927,"Janelle",2014,"F","AL",6
94928,"Jaycie",2014,"F","AL",6
94929,"Jenny",2014,"F","AL",6
94930,"Jesslyn",2014,"F","AL",6
94931,"Johanna",2014,"F","AL",6
94932,"Justyce",2014,"F","AL",6
94933,"Kailynn",2014,"F","AL",6
94934,"Kaitlynn",2014,"F","AL",6
94935,"Kamille",2014,"F","AL",6
94936,"Karleigh",2014,"F","AL",6
94937,"Karmyn",2014,"F","AL",6
94938,"Kataleya",2014,"F","AL",6
94939,"Khole",2014,"F","AL",6
94940,"Kiara",2014,"F","AL",6
94941,"Kinsleigh",2014,"F","AL",6
94942,"Kinzley",2014,"F","AL",6
94943,"Kristen",2014,"F","AL",6
94944,"Laken",2014,"F","AL",6
94945,"Leia",2014,"F","AL",6
94946,"Lennox",2014,"F","AL",6
94947,"Leslie",2014,"F","AL",6
94948,"Linda",2014,"F","AL",6
94949,"Lindsey",2014,"F","AL",6
94950,"Madysen",2014,"F","AL",6
94951,"Makenzi",2014,"F","AL",6
94952,"Marie",2014,"F","AL",6
94953,"Marilyn",2014,"F","AL",6
94954,"Maryann",2014,"F","AL",6
94955,"Melodie",2014,"F","AL",6
94956,"Meredith",2014,"F","AL",6
94957,"Milan",2014,"F","AL",6
94958,"Miller",2014,"F","AL",6
94959,"Mina",2014,"F","AL",6
94960,"Neveah",2014,"F","AL",6
94961,"Oakley",2014,"F","AL",6
94962,"Paityn",2014,"F","AL",6
94963,"Perla",2014,"F","AL",6
94964,"Phoenix",2014,"F","AL",6
94965,"Reyna",2014,"F","AL",6
94966,"River",2014,"F","AL",6
94967,"Sage",2014,"F","AL",6
94968,"Saniyah",2014,"F","AL",6
94969,"Sariah",2014,"F","AL",6
94970,"Shiloh",2014,"F","AL",6
94971,"Sloane",2014,"F","AL",6
94972,"Taleah",2014,"F","AL",6
94973,"Tamara",2014,"F","AL",6
94974,"Taniyah",2014,"F","AL",6
94975,"Temperance",2014,"F","AL",6
94976,"Zaniya",2014,"F","AL",6
94977,"Zaylee",2014,"F","AL",6
94978,"Zendaya",2014,"F","AL",6
94979,"Aaralyn",2014,"F","AL",5
94980,"Abigale",2014,"F","AL",5
94981,"Abigayle",2014,"F","AL",5
94982,"Adalee",2014,"F","AL",5
94983,"Addalyn",2014,"F","AL",5
94984,"Addalynn",2014,"F","AL",5
94985,"Alani",2014,"F","AL",5
94986,"Alasia",2014,"F","AL",5
94987,"Alison",2014,"F","AL",5
94988,"Aliya",2014,"F","AL",5
94989,"Alora",2014,"F","AL",5
94990,"Alyson",2014,"F","AL",5
94991,"Alyvia",2014,"F","AL",5
94992,"Amanda",2014,"F","AL",5
94993,"Amauri",2014,"F","AL",5
94994,"Ameria",2014,"F","AL",5
94995,"Amina",2014,"F","AL",5
94996,"Aminah",2014,"F","AL",5
94997,"Anabella",2014,"F","AL",5
94998,"Anais",2014,"F","AL",5
94999,"Anderson",2014,"F","AL",5
95000,"Annabeth",2014,"F","AL",5
95001,"Anyla",2014,"F","AL",5
95002,"Ariah",2014,"F","AL",5
95003,"Arrianna",2014,"F","AL",5
95004,"Auburn",2014,"F","AL",5
95005,"Austyn",2014,"F","AL",5
95006,"Avah",2014,"F","AL",5
95007,"Avaleigh",2014,"F","AL",5
95008,"Aziya",2014,"F","AL",5
95009,"Baileigh",2014,"F","AL",5
95010,"Braelynn",2014,"F","AL",5
95011,"Brenley",2014,"F","AL",5
95012,"Bria",2014,"F","AL",5
95013,"Caelyn",2014,"F","AL",5
95014,"Camdyn",2014,"F","AL",5
95015,"Carrington",2014,"F","AL",5
95016,"Clarissa",2014,"F","AL",5
95017,"Collier",2014,"F","AL",5
95018,"Dani",2014,"F","AL",5
95019,"Daphne",2014,"F","AL",5
95020,"Denver",2014,"F","AL",5
95021,"Diana",2014,"F","AL",5
95022,"Dorothy",2014,"F","AL",5
95023,"Edith",2014,"F","AL",5
95024,"Elia",2014,"F","AL",5
95025,"Elisa",2014,"F","AL",5
95026,"Ellery",2014,"F","AL",5
95027,"Ellington",2014,"F","AL",5
95028,"Ellis",2014,"F","AL",5
95029,"Elyse",2014,"F","AL",5
95030,"Emely",2014,"F","AL",5
95031,"Emmie",2014,"F","AL",5
95032,"Evangeline",2014,"F","AL",5
95033,"Evelynn",2014,"F","AL",5
95034,"Ever",2014,"F","AL",5
95035,"Fallon",2014,"F","AL",5
95036,"Finlee",2014,"F","AL",5
95037,"Freya",2014,"F","AL",5
95038,"Gloria",2014,"F","AL",5
95039,"Harmonee",2014,"F","AL",5
95040,"Hartley",2014,"F","AL",5
95041,"Hayleigh",2014,"F","AL",5
95042,"Heavenly",2014,"F","AL",5
95043,"Hunter",2014,"F","AL",5
95044,"Isabela",2014,"F","AL",5
95045,"Ivory",2014,"F","AL",5
95046,"Jamia",2014,"F","AL",5
95047,"Janae",2014,"F","AL",5
95048,"Janet",2014,"F","AL",5
95049,"Jenesis",2014,"F","AL",5
95050,"Jolie",2014,"F","AL",5
95051,"Joselin",2014,"F","AL",5
95052,"Joselyn",2014,"F","AL",5
95053,"Judith",2014,"F","AL",5
95054,"Kacelyn",2014,"F","AL",5
95055,"Kai",2014,"F","AL",5
95056,"Kaidyn",2014,"F","AL",5
95057,"Kairi",2014,"F","AL",5
95058,"Kaley",2014,"F","AL",5
95059,"Kalli",2014,"F","AL",5
95060,"Kamaria",2014,"F","AL",5
95061,"Karina",2014,"F","AL",5
95062,"Karis",2014,"F","AL",5
95063,"Karli",2014,"F","AL",5
95064,"Karly",2014,"F","AL",5
95065,"Keasia",2014,"F","AL",5
95066,"Kenna",2014,"F","AL",5
95067,"Kerrigan",2014,"F","AL",5
95068,"Kinleigh",2014,"F","AL",5
95069,"Kolbie",2014,"F","AL",5
95070,"Korie",2014,"F","AL",5
95071,"Kourtney",2014,"F","AL",5
95072,"Krimson",2014,"F","AL",5
95073,"Kylar",2014,"F","AL",5
95074,"Lacey",2014,"F","AL",5
95075,"Lakelyn",2014,"F","AL",5
95076,"Lakyn",2014,"F","AL",5
95077,"Lana",2014,"F","AL",5
95078,"Landry",2014,"F","AL",5
95079,"Leila",2014,"F","AL",5
95080,"Lesly",2014,"F","AL",5
95081,"Lilian",2014,"F","AL",5
95082,"Louise",2014,"F","AL",5
95083,"Lyndsey",2014,"F","AL",5
95084,"Lyrik",2014,"F","AL",5
95085,"Maliah",2014,"F","AL",5
95086,"Mallorie",2014,"F","AL",5
95087,"Mara",2014,"F","AL",5
