fb_id,medium,published,reactions,comments,share,like,love,excellent,funny,sad,angry,yes,no
12988017,video,1/25/2018 8:40,362,468,86,305,56,0,0,1,0,1,0
12988018,video,1/23/2018 9:04,184,130,51,161,23,0,0,0,0,1,0
12988019,video,1/22/2018 9:37,216,251,34,199,16,0,0,0,1,0,1
12988020,video,1/22/2018 9:15,57,0,0,56,1,0,0,0,0,0,1
12988021,video,1/21/2018 9:10,272,258,43,226,44,1,1,0,0,0,1
12988022,video,1/20/2018 23:10,248,247,34,208,33,3,2,0,2,0,1
12988023,video,1/20/2018 9:08,132,89,40,110,20,1,0,0,1,0,1
12988024,video,1/19/2018 9:16,226,341,41,196,30,0,0,0,0,0,1
12988025,video,1/19/2018 9:06,35,1,0,35,0,0,0,0,0,1,0
12988026,video,1/18/2018 8:54,219,316,36,170,46,3,0,0,0,1,0
12988027,video,1/18/2018 5:08,94,1,1,94,0,0,0,0,0,1,0
12988028,video,1/17/2018 9:29,259,368,50,234,25,0,0,0,0,1,0
12988029,video,1/16/2018 22:36,62,1,0,62,0,0,0,0,0,1,0
12988030,video,1/16/2018 22:13,127,76,21,114,13,0,0,0,0,1,0
12988031,video,1/16/2018 0:53,149,63,15,134,15,0,0,0,0,1,0
12988032,video,1/13/2018 9:18,134,171,41,116,18,0,0,0,0,0,1
12988033,video,01/11/2018,392,461,47,360,32,0,0,0,0,0,1
12988034,video,01/10/2018,310,540,41,284,26,0,0,0,0,0,1
12988035,photo,01/02/2018,14,3,0,12,2,0,0,0,0,0,1
12988036,photo,12/26/2017 6:23,293,6,1,275,15,3,0,0,0,0,1
12988037,photo,12/24/2017 10:28,236,12,0,226,8,1,1,0,0,0,1
12988038,photo,12/21/2017 8:14,312,10,0,291,18,3,0,0,0,1,0
12988039,photo,12/10/2017,24,12,0,24,0,0,0,0,0,1,0
12988040,link,12/08/2017,16,9,0,15,1,0,0,0,0,1,0
12988041,photo,12/07/2017,33,12,0,32,1,0,0,0,0,1,0
12988042,photo,12/05/2017,675,10,0,645,29,1,0,0,0,1,0
12988043,photo,12/04/2017,737,18,0,697,31,9,0,0,0,1,0
12988044,photo,12/03/2017,572,16,0,554,16,2,0,0,0,0,1
12988045,photo,11/22/2017 22:14,23,7,0,20,3,0,0,0,0,0,1
12988046,video,9/20/2017 0:19,175,157,14,157,18,0,0,0,0,1,0
12988047,video,9/19/2017 7:39,339,424,36,296,38,1,4,0,0,1,0
12988048,photo,9/19/2017 6:44,341,3,0,331,8,2,0,0,0,1,0
12988049,video,9/19/2017 0:40,177,131,27,150,27,0,0,0,0,1,0
12988050,photo,9/13/2017 3:48,201,0,0,195,4,2,0,0,0,1,0
12988051,photo,09/12/2017,43,7,0,41,2,0,0,0,0,1,0
12988052,photo,09/11/2017,40,7,0,39,1,0,0,0,0,0,1
12988053,photo,09/07/2017,58,14,0,57,1,0,0,0,0,0,1
12988054,video,09/07/2017,403,525,42,363,36,1,3,0,0,0,1
12988055,photo,09/07/2017,148,4,3,144,4,0,0,0,0,0,1
12988056,photo,09/06/2017,150,24,2,144,6,0,0,0,0,0,1
12988057,photo,09/06/2017,53,12,0,53,0,0,0,0,0,0,1
12988058,status,09/06/2017,144,15,8,140,4,0,0,0,0,1,0
12988059,video,09/06/2017,298,491,46,262,34,2,0,0,0,1,0
12988060,photo,09/06/2017,171,4,1,166,5,0,0,0,0,1,0
12988061,photo,09/03/2017,4410,633,257,4315,73,17,5,0,0,1,0
12988062,video,8/31/2017 8:50,374,588,46,327,47,0,0,0,0,1,0
12988063,photo,8/30/2017 8:38,181,20,0,180,1,0,0,0,0,1,0
12988064,photo,8/27/2017 9:46,267,20,1,249,8,10,0,0,0,0,1
12988065,photo,8/27/2017 4:54,60,7,0,59,1,0,0,0,0,0,1
12988066,photo,8/25/2017 7:36,98,23,5,95,2,1,0,0,0,0,1
12988067,video,8/25/2017 2:29,26,7,0,26,0,0,0,0,0,0,1
12988068,photo,8/24/2017 2:18,255,18,0,244,11,0,0,0,0,0,1
12988069,photo,8/23/2017 6:15,174,6,1,167,5,2,0,0,0,0,1
12988070,photo,8/22/2017 10:59,64,5,1,59,5,0,0,0,0,1,0
12988071,photo,8/22/2017 10:32,62,3,0,58,4,0,0,0,0,1,0
12988072,video,8/22/2017 1:40,192,417,40,168,22,1,1,0,0,1,0
12988073,photo,8/22/2017 0:09,110,18,6,110,0,0,0,0,0,1,0
12988074,photo,8/22/2017 0:08,119,12,7,117,2,0,0,0,0,1,0
12988075,photo,8/20/2017 4:41,42,11,0,41,0,1,0,0,0,1,0
12988076,video,8/19/2017 23:14,234,355,34,178,52,2,0,1,1,1,0
12988077,photo,8/18/2017 11:35,54,10,0,53,1,0,0,0,0,0,1
12988078,photo,8/18/2017 11:33,82,8,0,80,1,0,0,1,0,0,1
12988079,photo,8/18/2017 8:36,18,8,0,18,0,0,0,0,0,0,1
12988080,photo,8/15/2017 9:58,147,17,7,141,5,1,0,0,0,0,1
12988081,video,3/20/2018 1:28,18,0,0,18,0,0,0,0,0,0,1
12988082,photo,11/21/2017 1:37,266,25,0,250,11,5,0,0,0,0,1
12988083,video,11/21/2017 0:22,378,512,30,348,27,2,0,0,1,0,1
12988084,video,11/18/2017 22:32,421,709,30,373,45,2,0,1,0,0,1
12988085,video,11/18/2017 1:23,1493,1979,753,1333,139,9,3,8,1,0,1
12988086,photo,11/16/2017 0:01,76,17,0,76,0,0,0,0,0,1,0
12988087,photo,11/09/2017,36,11,0,34,2,0,0,0,0,1,0
12988088,photo,11/02/2017,19,8,0,18,0,0,1,0,0,1,0
12988089,photo,10/30/2017 23:46,27,10,0,27,0,0,0,0,0,1,0
12988090,photo,10/26/2017 12:02,117,2,53,108,9,0,0,0,0,1,0
12988091,photo,10/26/2017 11:53,146,1,0,145,1,0,0,0,0,1,0
12988092,photo,10/25/2017 22:45,166,0,13,151,7,0,0,8,0,1,0
12988093,photo,10/25/2017 22:29,190,0,31,171,0,0,0,19,0,0,1
12988094,photo,10/24/2017 3:55,217,16,0,213,4,0,0,0,0,0,1
12988095,photo,10/24/2017 1:20,458,14,0,451,3,4,0,0,0,0,1
12988096,photo,10/23/2017 3:52,553,15,0,538,12,3,0,0,0,0,1
12988097,photo,10/23/2017 3:23,203,18,11,190,7,6,0,0,0,0,1
12988098,photo,10/22/2017 0:38,1005,25,1,979,16,9,1,0,0,0,1
12988099,video,10/21/2017 23:43,202,145,23,182,19,0,0,0,1,1,0
12988100,photo,10/21/2017 3:19,428,14,0,419,4,5,0,0,0,1,0
12988101,photo,10/20/2017 6:37,479,17,0,462,10,7,0,0,0,1,0
12988102,video,10/20/2017 3:19,212,116,11,201,10,1,0,0,0,1,0
12988103,video,10/19/2017 2:44,225,157,17,211,14,0,0,0,0,1,0
12988104,video,10/18/2017 9:13,171,46,5,156,12,2,1,0,0,1,0
12988105,video,10/18/2017 2:33,247,120,16,232,14,1,0,0,0,0,1
12988106,video,10/17/2017 5:37,269,453,39,242,26,1,0,0,0,0,1
12988107,video,10/17/2017 2:36,258,486,32,235,23,0,0,0,0,0,1
12988108,photo,10/17/2017 1:47,109,2,1,104,5,0,0,0,0,0,1
12988109,photo,10/16/2017 22:47,97,5,0,96,0,1,0,0,0,0,1
12988110,video,10/16/2017 6:37,280,199,25,254,24,2,0,0,0,0,1
12988111,video,10/16/2017 5:25,325,77,21,293,30,1,1,0,0,1,0
12988112,photo,10/15/2017 22:58,51,11,0,51,0,0,0,0,0,1,0
12988113,video,10/15/2017 2:27,280,825,47,243,35,1,1,0,0,1,0
12988114,video,10/14/2017 10:37,688,0,0,632,34,0,0,22,0,1,0
12988115,video,10/14/2017 3:35,365,805,46,320,39,1,3,0,2,1,0
12988116,photo,10/12/2017,295,5,0,295,0,0,0,0,0,1,0
12988117,photo,10/11/2017,27,14,0,26,1,0,0,0,0,1,0
12988118,photo,10/06/2017,15,11,0,15,0,0,0,0,0,0,1
12988119,photo,8/15/2017 9:31,80,8,0,79,1,0,0,0,0,0,1
12988120,video,8/14/2017 7:41,299,564,42,262,34,1,1,0,1,0,1
12988121,photo,08/12/2017,629,11,1,607,18,4,0,0,0,1,0
12988122,photo,08/11/2017,69,2,0,67,2,0,0,0,0,1,0
12988123,video,08/11/2017,219,110,17,190,26,1,2,0,0,1,0
12988124,photo,08/10/2017,30,2,0,27,3,0,0,0,0,1,0
12988125,photo,8/22/2017 10:32,62,3,0,58,4,0,0,0,0,1,0
12988126,video,8/22/2017 1:40,192,417,40,168,22,1,1,0,0,1,0
12988127,photo,8/22/2017 0:09,110,18,6,110,0,0,0,0,0,1,0
12988128,photo,8/22/2017 0:08,119,12,7,117,2,0,0,0,0,1,0
12988129,photo,8/20/2017 4:41,42,11,0,41,0,1,0,0,0,1,0
12988130,video,8/19/2017 23:14,234,355,34,178,52,2,0,1,1,1,0
12988131,photo,8/18/2017 11:35,54,10,0,53,1,0,0,0,0,0,1
12988132,photo,8/18/2017 11:33,82,8,0,80,1,0,0,1,0,0,1
12988133,photo,8/18/2017 8:36,18,8,0,18,0,0,0,0,0,0,1
12988134,photo,8/15/2017 9:58,147,17,7,141,5,1,0,0,0,0,1
12988135,video,3/20/2018 1:28,18,0,0,18,0,0,0,0,0,0,1
12988136,photo,11/21/2017 1:37,266,25,0,250,11,5,0,0,0,0,1
12988137,video,11/21/2017 0:22,378,512,30,348,27,2,0,0,1,0,1
12988138,video,11/18/2017 22:32,421,709,30,373,45,2,0,1,0,0,1
12988139,video,11/18/2017 1:23,1493,1979,753,1333,139,9,3,8,1,0,1
12988140,photo,11/16/2017 0:01,76,17,0,76,0,0,0,0,0,1,0
12988141,photo,11/09/2017,36,11,0,34,2,0,0,0,0,1,0
12988142,photo,11/02/2017,19,8,0,18,0,0,1,0,0,1,0
12988143,photo,10/30/2017 23:46,27,10,0,27,0,0,0,0,0,1,0
12988144,photo,10/26/2017 12:02,117,2,53,108,9,0,0,0,0,1,0
12988145,photo,10/26/2017 11:53,146,1,0,145,1,0,0,0,0,1,0
12988146,photo,10/25/2017 22:45,166,0,13,151,7,0,0,8,0,1,0
12988147,photo,10/25/2017 22:29,190,0,31,171,0,0,0,19,0,0,1
12988148,photo,10/24/2017 3:55,217,16,0,213,4,0,0,0,0,0,1
12988149,photo,10/24/2017 1:20,458,14,0,451,3,4,0,0,0,0,1
12988150,photo,10/23/2017 3:52,553,15,0,538,12,3,0,0,0,0,1
12988151,photo,10/23/2017 3:23,203,18,11,190,7,6,0,0,0,0,1
12988152,photo,10/22/2017 0:38,1005,25,1,979,16,9,1,0,0,0,1
12988153,video,10/21/2017 23:43,202,145,23,182,19,0,0,0,1,1,0
12988154,photo,08/10/2017,65,1,0,62,2,1,0,0,0,1,0
12988155,photo,08/10/2017,161,7,0,153,8,0,0,0,0,1,0
12988156,video,08/10/2017,398,605,30,348,44,3,3,0,0,0,1
12988157,photo,08/09/2017,47,7,0,47,0,0,0,0,0,0,1
12988158,photo,08/09/2017,182,3,4,177,5,0,0,0,0,0,1
12988159,video,08/08/2017,317,158,32,269,47,1,0,0,0,0,1
12988160,video,08/08/2017,571,888,107,459,107,1,1,1,2,0,1
12988161,photo,08/07/2017,16,10,0,15,1,0,0,0,0,0,1
12988162,photo,08/06/2017,30,9,0,30,0,0,0,0,0,1,0
12988163,photo,08/06/2017,57,7,0,57,0,0,0,0,0,1,0
12988164,photo,08/05/2017,74,6,3,74,0,0,0,0,0,1,0
12988165,video,08/03/2017,368,911,50,317,50,1,0,0,0,1,0
12988166,photo,08/03/2017,19,3,0,19,0,0,0,0,0,1,0
12988167,photo,08/02/2017,176,3,0,175,0,1,0,0,0,1,0
12988168,photo,08/02/2017,133,7,0,133,0,0,0,0,0,1,0
12988169,photo,08/02/2017,162,6,2,158,3,1,0,0,0,0,1
12988170,video,08/01/2017,734,996,73,601,116,11,6,0,0,0,1
12988171,status,08/01/2017,42,16,9,41,1,0,0,0,0,0,1
12988172,status,7/31/2017 9:50,33,6,3,31,2,0,0,0,0,0,1
12988173,video,7/28/2017 1:10,29,6,1,29,0,0,0,0,0,0,1
12988174,photo,7/27/2017 22:48,43,6,0,42,1,0,0,0,0,0,1
12988175,photo,7/27/2017 8:08,14,6,0,13,1,0,0,0,0,1,0
12988176,video,7/26/2017 9:01,475,574,48,406,63,4,2,0,0,1,0
12988177,photo,7/25/2017 23:18,50,8,2,49,1,0,0,0,0,1,0
12988178,photo,7/25/2017 22:46,94,23,6,94,0,0,0,0,0,1,0
12988179,video,7/22/2017 8:50,303,34,3,291,11,1,0,0,0,1,0
12988180,photo,7/22/2017 7:08,168,7,1,167,1,0,0,0,0,1,0
12988181,photo,7/21/2017 23:32,248,14,0,241,7,0,0,0,0,0,1
12988182,photo,7/21/2017 8:52,422,6,0,410,8,3,1,0,0,0,1
12988183,photo,7/21/2017 4:20,189,3,0,184,2,0,3,0,0,0,1
12988184,photo,7/21/2017 2:59,390,17,2,382,5,3,0,0,0,0,1
12988185,photo,7/20/2017 23:30,618,28,0,597,14,7,0,0,0,0,1
12988186,photo,7/20/2017 8:59,191,2,2,188,2,1,0,0,0,0,1
12988187,video,7/18/2017 7:53,321,1381,67,275,44,1,1,0,0,1,0
12988188,photo,7/16/2017 2:18,364,7,2,347,15,2,0,0,0,1,0
12988189,photo,7/13/2017 0:11,51,10,0,51,0,0,0,0,0,1,0
12988190,video,07/12/2017,282,524,38,247,34,0,1,0,0,1,0
12988191,photo,07/09/2017,369,14,1,362,7,0,0,0,0,1,0
12988192,photo,07/08/2017,138,16,6,133,4,1,0,0,0,1,0
12988193,photo,07/05/2017,96,9,1,93,1,2,0,0,0,1,0
12988194,photo,07/04/2017,186,11,0,184,1,1,0,0,0,0,1
12988195,photo,07/04/2017,487,15,0,461,14,12,0,0,0,0,1
12988196,video,07/03/2017,282,19,4,257,20,3,2,0,0,0,1
12988197,photo,6/26/2017 4:06,383,8,1,367,13,3,0,0,0,0,1
12988198,photo,10/24/2017 3:55,217,16,0,213,4,0,0,0,0,0,1
12988199,photo,10/24/2017 1:20,458,14,0,451,3,4,0,0,0,0,1
12988200,photo,10/23/2017 3:52,553,15,0,538,12,3,0,0,0,0,1
12988201,photo,10/23/2017 3:23,203,18,11,190,7,6,0,0,0,0,1
12988202,photo,10/22/2017 0:38,1005,25,1,979,16,9,1,0,0,0,1
12988203,video,10/21/2017 23:43,202,145,23,182,19,0,0,0,1,1,0
12988204,photo,08/10/2017,65,1,0,62,2,1,0,0,0,1,0
12988205,photo,08/10/2017,161,7,0,153,8,0,0,0,0,1,0
12988206,video,08/10/2017,398,605,30,348,44,3,3,0,0,0,1
12988207,photo,08/09/2017,47,7,0,47,0,0,0,0,0,0,1
12988208,photo,08/09/2017,182,3,4,177,5,0,0,0,0,0,1
12988209,video,08/08/2017,317,158,32,269,47,1,0,0,0,0,1
12988210,video,08/08/2017,571,888,107,459,107,1,1,1,2,0,1
12988211,photo,08/07/2017,16,10,0,15,1,0,0,0,0,0,1
12988212,photo,08/06/2017,30,9,0,30,0,0,0,0,0,1,0
12988213,photo,08/06/2017,57,7,0,57,0,0,0,0,0,1,0
12988214,photo,08/05/2017,74,6,3,74,0,0,0,0,0,1,0
12988215,video,08/03/2017,368,911,50,317,50,1,0,0,0,1,0
12988216,photo,08/03/2017,19,3,0,19,0,0,0,0,0,1,0
12988217,photo,08/02/2017,176,3,0,175,0,1,0,0,0,1,0
12988218,photo,08/02/2017,133,7,0,133,0,0,0,0,0,1,0
12988219,photo,08/02/2017,162,6,2,158,3,1,0,0,0,0,1
12988220,video,08/01/2017,734,996,73,601,116,11,6,0,0,0,1
12988221,status,08/01/2017,42,16,9,41,1,0,0,0,0,0,1
12988222,status,7/31/2017 9:50,33,6,3,31,2,0,0,0,0,0,1
12988223,video,7/28/2017 1:10,29,6,1,29,0,0,0,0,0,0,1
12988224,photo,7/27/2017 22:48,43,6,0,42,1,0,0,0,0,0,1
12988225,photo,7/27/2017 8:08,14,6,0,13,1,0,0,0,0,1,0
12988226,video,7/26/2017 9:01,475,574,48,406,63,4,2,0,0,1,0
12988227,photo,7/25/2017 23:18,50,8,2,49,1,0,0,0,0,1,0
12988228,photo,7/25/2017 22:46,94,23,6,94,0,0,0,0,0,1,0
12988229,video,7/22/2017 8:50,303,34,3,291,11,1,0,0,0,1,0
12988230,photo,6/25/2017 11:49,216,0,1,211,5,0,0,0,0,0,1
12988231,photo,6/25/2017 9:47,48,0,0,45,2,1,0,0,0,0,1
12988232,video,6/25/2017 7:42,885,462,26,659,220,0,2,0,0,1,0
12988233,photo,6/25/2017 7:02,185,11,1,175,10,0,0,0,0,1,0
12988234,photo,6/25/2017 4:58,259,1,1,251,7,0,1,0,0,1,0
12988235,photo,6/25/2017 2:48,299,9,0,291,8,0,0,0,0,1,0
12988236,photo,6/24/2017 23:41,199,9,1,186,13,0,0,0,0,1,0
12988237,photo,6/24/2017 4:34,717,40,1,680,30,7,0,0,0,1,0
12988238,photo,6/22/2017 6:34,155,2,0,150,5,0,0,0,0,0,1
12988239,photo,6/21/2017 4:15,293,8,0,282,11,0,0,0,0,0,1
12988240,photo,6/18/2017 11:48,243,6,0,237,5,1,0,0,0,0,1
12988241,photo,6/13/2017 23:17,264,2,0,256,2,5,0,0,0,0,1
12988242,photo,6/13/2017 1:31,313,3,0,297,7,6,0,0,0,0,1
12988243,photo,06/12/2017,208,1,0,201,7,0,0,0,0,0,1
12988244,photo,06/12/2017,216,0,0,209,6,1,0,0,0,1,0
12988245,photo,06/12/2017,247,6,0,234,9,1,0,0,0,1,0
12988246,photo,06/12/2017,152,1,0,146,5,1,0,0,0,1,0
12988247,photo,06/11/2017,387,3,0,368,16,1,0,0,0,1,0
12988248,photo,06/10/2017,178,9,0,170,6,0,0,0,0,1,0
12988249,photo,06/10/2017,218,4,0,212,5,1,0,0,0,1,0
12988250,photo,06/10/2017,270,3,0,256,10,3,0,0,0,1,0
12988251,photo,06/08/2017,351,4,1,344,6,0,0,0,0,0,1
12988252,photo,06/08/2017,232,0,2,224,8,0,0,0,0,0,1
12988253,photo,06/08/2017,252,3,0,244,4,4,0,0,0,0,1
12988254,photo,06/08/2017,122,0,0,114,8,0,0,0,0,0,1
12988255,photo,06/07/2017,209,4,0,199,9,1,0,0,0,0,1
12988256,photo,06/07/2017,305,5,1,295,10,0,0,0,0,0,1
12988257,photo,06/05/2017,71,10,2,70,1,0,0,0,0,1,0
12988258,photo,5/30/2017 1:21,290,12,0,275,13,1,1,0,0,1,0
12988259,photo,5/21/2017 23:05,67,6,3,66,0,1,0,0,0,1,0
12988260,photo,5/21/2017 5:53,783,11,0,752,30,1,0,0,0,1,0
12988261,photo,5/14/2017 3:14,77,2,0,76,1,0,0,0,0,1,0
12988262,video,5/13/2017 3:21,22,0,0,22,0,0,0,0,0,1,0
12988263,photo,05/12/2017,103,0,0,100,2,1,0,0,0,0,1
12988264,video,05/11/2017,32,0,2,32,0,0,0,0,0,0,1
12988265,photo,05/10/2017,239,5,2,229,8,0,0,2,0,0,1
12988266,photo,05/10/2017,111,6,0,110,1,0,0,0,0,0,1
12988267,video,05/08/2017,51,0,1,51,0,0,0,0,0,0,1
12988268,video,05/08/2017,34,4,0,34,0,0,0,0,0,0,1
12988269,link,05/05/2017,15,0,0,15,0,0,0,0,0,1,0
12988270,video,05/05/2017,75,0,5,75,0,0,0,0,0,1,0
12988271,photo,05/04/2017,177,2,0,173,2,2,0,0,0,1,0
12988272,photo,05/04/2017,520,8,0,505,13,2,0,0,0,1,0
12988273,photo,05/02/2017,134,2,0,132,2,0,0,0,0,1,0
12988274,photo,05/02/2017,228,1,1,220,7,1,0,0,0,1,0
12988275,video,05/01/2017,498,254,17,408,77,5,6,1,1,1,0
12988276,photo,4/29/2017 0:40,166,5,2,159,7,0,0,0,0,0,1
12988277,video,4/27/2017 3:14,272,265,20,228,44,0,0,0,0,0,1
12988278,photo,4/27/2017 2:23,127,7,1,125,2,0,0,0,0,0,1
12988279,photo,4/26/2017 8:35,30,0,0,29,0,1,0,0,0,0,1
12988280,link,4/26/2017 0:11,33,1,1,33,0,0,0,0,0,0,1
12988281,photo,4/22/2017 1:20,252,5,0,239,9,4,0,0,0,0,1
12988282,photo,4/21/2017 9:05,287,0,0,286,0,1,0,0,0,1,0
12988283,photo,4/20/2017 7:34,264,8,3,257,5,2,0,0,0,1,0
12988284,photo,4/20/2017 6:12,152,5,1,148,3,1,0,0,0,1,0
12988285,photo,4/20/2017 6:03,61,5,0,57,3,1,0,0,0,1,0
12988286,video,4/20/2017 5:58,172,7,7,163,6,2,1,0,0,1,0
12988287,video,4/20/2017 2:36,616,523,21,459,125,21,8,0,1,1,0
12988288,photo,4/19/2017 9:17,188,0,0,184,4,0,0,0,0,0,1
12988289,video,4/19/2017 8:02,593,309,23,484,99,1,4,4,1,0,1
12988290,photo,4/18/2017 1:33,189,2,0,182,5,2,0,0,0,0,1
12988291,photo,4/17/2017 1:41,178,5,0,175,3,0,0,0,0,0,1
12988292,photo,4/14/2017 9:19,318,7,0,313,4,1,0,0,0,0,1
12988293,photo,04/12/2017,362,9,0,352,7,3,0,0,0,0,1
12988294,photo,04/12/2017,48,6,0,48,0,0,0,0,0,1,0
12988295,photo,04/12/2017,248,1,0,244,3,1,0,0,0,1,0
12988296,photo,04/11/2017,520,2,0,509,11,0,0,0,0,1,0
12988297,photo,04/11/2017,97,8,2,94,3,0,0,0,0,1,0
12988298,photo,04/09/2017,400,16,0,392,6,2,0,0,0,1,0
12988299,photo,04/08/2017,218,0,0,212,6,0,0,0,0,1,0
12988300,photo,04/08/2017,77,13,4,77,0,0,0,0,0,1,0
12988301,photo,04/08/2017,204,4,0,198,3,3,0,0,0,0,1
12988302,photo,04/07/2017,405,6,0,399,6,0,0,0,0,0,1
12988303,photo,04/06/2017,210,0,0,204,6,0,0,0,0,0,1
12988304,photo,04/05/2017,214,1,0,208,5,1,0,0,0,0,1
12988305,photo,04/05/2017,374,4,0,360,7,7,0,0,0,0,1
12988306,photo,04/05/2017,457,3,0,444,10,3,0,0,0,0,1
12988307,photo,04/05/2017,215,0,0,205,8,2,0,0,0,1,0
12988308,video,04/04/2017,7,5,0,7,0,0,0,0,0,1,0
12988309,photo,04/03/2017,38,6,3,38,0,0,0,0,0,1,0
12988310,photo,04/01/2017,168,1,0,168,0,0,0,0,0,1,0
12988311,photo,04/01/2017,277,0,0,274,2,1,0,0,0,1,0
12988312,photo,3/31/2017 10:29,196,1,0,190,6,0,0,0,0,1,0
12988313,photo,3/31/2017 4:04,100,3,0,99,1,0,0,0,0,0,1
12988314,photo,3/30/2017 10:11,85,4,0,79,4,2,0,0,0,0,1
12988315,photo,3/29/2017 9:13,34,10,6,34,0,0,0,0,0,0,1
12988316,photo,3/27/2017 7:30,41,9,0,39,1,1,0,0,0,0,1
12988317,photo,3/27/2017 7:28,23,5,1,22,1,0,0,0,0,0,1
12988318,video,3/26/2017 0:47,217,24,5,206,10,1,0,0,0,0,1
12988319,photo,3/25/2017 1:22,161,9,2,158,3,0,0,0,0,1,0
12988320,photo,3/24/2017 23:03,279,0,0,276,3,0,0,0,0,1,0
12988321,photo,3/23/2017 8:13,97,9,3,95,2,0,0,0,0,1,0
12988322,photo,3/22/2017 21:06,489,3,0,480,6,3,0,0,0,1,0
12988323,photo,3/22/2017 4:00,245,4,0,242,3,0,0,0,0,1,0
12988324,photo,3/21/2017 8:48,270,5,0,268,2,0,0,0,0,1,0
12988325,photo,3/21/2017 5:14,166,11,1,165,1,0,0,0,0,1,0
12988326,photo,6/24/2017 23:41,199,9,1,186,13,0,0,0,0,1,0
12988327,photo,6/24/2017 4:34,717,40,1,680,30,7,0,0,0,1,0
12988328,photo,6/22/2017 6:34,155,2,0,150,5,0,0,0,0,0,1
12988329,photo,6/21/2017 4:15,293,8,0,282,11,0,0,0,0,0,1
12988330,photo,6/18/2017 11:48,243,6,0,237,5,1,0,0,0,0,1
12988331,photo,6/13/2017 23:17,264,2,0,256,2,5,0,0,0,0,1
12988332,photo,6/13/2017 1:31,313,3,0,297,7,6,0,0,0,0,1
12988333,photo,06/12/2017,208,1,0,201,7,0,0,0,0,0,1
12988334,photo,06/12/2017,216,0,0,209,6,1,0,0,0,1,0
12988335,photo,06/12/2017,247,6,0,234,9,1,0,0,0,1,0
12988336,photo,06/12/2017,152,1,0,146,5,1,0,0,0,1,0
12988337,photo,06/11/2017,387,3,0,368,16,1,0,0,0,1,0
12988338,photo,06/10/2017,178,9,0,170,6,0,0,0,0,1,0
12988339,photo,06/10/2017,218,4,0,212,5,1,0,0,0,1,0
12988340,photo,06/10/2017,270,3,0,256,10,3,0,0,0,1,0
12988341,photo,06/08/2017,351,4,1,344,6,0,0,0,0,0,1
12988342,photo,06/08/2017,232,0,2,224,8,0,0,0,0,0,1
12988343,photo,06/08/2017,252,3,0,244,4,4,0,0,0,0,1
12988344,photo,06/08/2017,122,0,0,114,8,0,0,0,0,0,1
12988345,photo,06/07/2017,209,4,0,199,9,1,0,0,0,0,1
12988346,photo,06/07/2017,305,5,1,295,10,0,0,0,0,0,1
12988347,photo,06/05/2017,71,10,2,70,1,0,0,0,0,1,0
12988348,photo,5/30/2017 1:21,290,12,0,275,13,1,1,0,0,1,0
12988349,photo,5/21/2017 23:05,67,6,3,66,0,1,0,0,0,1,0
12988350,photo,5/21/2017 5:53,783,11,0,752,30,1,0,0,0,1,0
12988351,photo,5/14/2017 3:14,77,2,0,76,1,0,0,0,0,1,0
12988352,video,5/13/2017 3:21,22,0,0,22,0,0,0,0,0,1,0
12988353,photo,05/12/2017,103,0,0,100,2,1,0,0,0,0,1
12988354,video,05/11/2017,32,0,2,32,0,0,0,0,0,0,1
12988355,photo,05/10/2017,239,5,2,229,8,0,0,2,0,0,1
12988356,photo,05/10/2017,111,6,0,110,1,0,0,0,0,0,1
12988357,video,05/08/2017,51,0,1,51,0,0,0,0,0,0,1
12988358,video,05/08/2017,34,4,0,34,0,0,0,0,0,0,1
12988359,link,05/05/2017,15,0,0,15,0,0,0,0,0,1,0
12988360,video,05/05/2017,75,0,5,75,0,0,0,0,0,1,0
12988361,photo,05/04/2017,177,2,0,173,2,2,0,0,0,1,0
12988362,photo,05/04/2017,520,8,0,505,13,2,0,0,0,1,0
12988363,photo,05/02/2017,134,2,0,132,2,0,0,0,0,1,0
12988364,photo,05/02/2017,228,1,1,220,7,1,0,0,0,1,0
12988365,video,05/01/2017,498,254,17,408,77,5,6,1,1,1,0
12988366,photo,4/29/2017 0:40,166,5,2,159,7,0,0,0,0,0,1
12988367,video,4/27/2017 3:14,272,265,20,228,44,0,0,0,0,0,1
12988368,photo,4/27/2017 2:23,127,7,1,125,2,0,0,0,0,0,1
12988369,photo,4/26/2017 8:35,30,0,0,29,0,1,0,0,0,0,1
12988370,link,4/26/2017 0:11,33,1,1,33,0,0,0,0,0,0,1
12988371,photo,4/22/2017 1:20,252,5,0,239,9,4,0,0,0,0,1
12988372,photo,4/21/2017 9:05,287,0,0,286,0,1,0,0,0,1,0
12988373,video,3/21/2017 1:20,121,18,3,110,11,0,0,0,0,0,1
12988374,photo,3/21/2017 0:24,33,9,1,33,0,0,0,0,0,0,1
12988375,photo,3/21/2017 0:23,72,1,0,72,0,0,0,0,0,0,1
12988376,photo,3/21/2017 0:13,174,0,0,173,1,0,0,0,0,0,1
12988377,photo,3/20/2017 23:19,192,0,0,186,3,3,0,0,0,0,1
12988378,video,3/20/2017 22:50,286,61,5,250,30,5,1,0,0,0,1
12988379,photo,3/20/2017 21:46,231,0,0,230,0,1,0,0,0,1,0
12988380,photo,3/24/2016 14:41,147,1,0,147,0,0,0,0,0,1,0
12988381,video,3/23/2016 10:22,177,145,3,176,0,1,0,0,0,1,0
12988382,video,3/23/2016 10:20,112,18,0,112,0,0,0,0,0,1,0
